Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
Gravity - Radio Edit,"DJ Fresh, Ella Eyre",Gravity,2015-02-20,197671,https://open.spotify.com/track/75SoOzMy2AJmjLJkkZOoSP
Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,2012-11-18,224920,https://open.spotify.com/track/4esOae7i4rqTbAu9o5Pxco
The Edge Of Glory,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,320546,https://open.spotify.com/track/57F80059mWaWFvWG3tBTbO
What's My Name,Cassidi,What's My Name,2021-05-03,217000,https://open.spotify.com/track/6W4LdNDT6UOmZGz86Rtnbt
willow - 90's trend remix,Taylor Swift,willow (90's trend remix),2021-06-14,225106,https://open.spotify.com/track/77p4fRpoeiZMtUy3P9kN21
On Your Side,The Veronicas,On Your Side,2016-10-14,171693,https://open.spotify.com/track/7mTgsbq7n8jgnwLswpgugB
"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)","Internet Money, Gunna, Don Toliver, Lil Uzi Vert","His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",2021-05-13,224042,https://open.spotify.com/track/2IePEfMAtqWS6rLXXFZIgI
Dumb Love,Mimi Webb,Dumb Love,2021-06-11,207068,https://open.spotify.com/track/2Ms8MDDtYBw7M3K5F3EqPX
Diamonds,Rihanna,Unapologetic (Deluxe),2012-12-11,225146,https://open.spotify.com/track/6O20JhBJPePEkBdrB5sqRx
When Love Takes Over (feat. Kelly Rowland),"David Guetta, Kelly Rowland",One More Love,2010-11-22,191000,https://open.spotify.com/track/1hRFVIy9As8OVRk8B7CrD5
Sugar,Maroon 5,V,2014-09-02,235493,https://open.spotify.com/track/2iuZJX9X9P0GKaE93xcPjk
Butter,BTS,"Butter (Hotter, Sweeter, Cooler)",2021-06-04,164441,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
Rocketeer,"Far East Movement, Ryan Tedder, Ruff Loaderz",Free Wired,2010-01-01,211253,https://open.spotify.com/track/45sDIKapDyxPl307QpEAwl
Buffy The Vampire Slayer - The Theme Music,TV Themes,Buffy The Vampire Slayer - The Theme Music,2019-04-29,84500,https://open.spotify.com/track/3TZ3NVQtkj4nFPANN946Ct
Paradise,Bazzi,Soul Searching,2019-08-09,169038,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
Young & Alive,Bazzi,Young & Alive,2020-03-05,160465,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
Daddy Issues,The Neighbourhood,Wiped Out!,2015-10-30,260173,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
Our Song,"Anne-Marie, Niall Horan",Our Song,2021-05-21,163733,https://open.spotify.com/track/5zqObw7wjBgL9TDiAymxPn
Good Grief,Bastille,Wild World,2016-09-09,206493,https://open.spotify.com/track/6IGA5YrFiEr5ANrMqKkR6H
Final Song,MØ,Final Song,2016-05-13,235826,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
Gangsta's Paradise,"Coolio, L.V.",Gangsta's Paradise,1995-11-07,240693,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","mgk, X Ambassadors, Bebe Rexha","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",2017-11-18,202804,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
Fire and the Flood,Vance Joy,Dream Your Life Away (Deluxe Edition),2015-09-04,249382,https://open.spotify.com/track/6WIDobgD5VTnanKuPaVJNW
Riptide,Vance Joy,Dream Your Life Away,2014-09-05,201733,https://open.spotify.com/track/3R1Xa7LkesYpNI3v6fslKi
Praying,Kesha,Rainbow,2017-08-11,230266,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
Feels Great (feat. Fetty Wap & CVBZ),"Cheat Codes, Fetty Wap, CVBZ",Feels Great (feat. Fetty Wap & CVBZ),2017-10-13,193568,https://open.spotify.com/track/5MMu9zi4UrctTCXQqNJUCY
1955,"Hilltop Hoods, Montaigne, Tom Thum","Drinking From The Sun, Walking Under Stars Restrung",2016-02-19,239280,https://open.spotify.com/track/6oSmp7qnvAxUXeUKhl67a6
One Thing Right,"Marshmello, Kane Brown",One Thing Right,2019-06-21,181823,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
On & On,"Cartoon, Daniel Levi",On & On,2015-07-09,207068,https://open.spotify.com/track/4B2kkxg3wKSTZw5JPaUtzQ
Next To You (feat. Justin Bieber),"Chris Brown, Justin Bieber",F.A.M.E. (Expanded Edition),2011-03-22,265813,https://open.spotify.com/track/7gd01LMH2gBcoDngSt8sq9
Rushing Back,"Flume, Vera Blue",Rushing Back,2019-09-27,231663,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY
Friends (with BloodPop®),"Justin Bieber, BloodPop®",Friends (with BloodPop®),2017-08-17,189466,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",2019-10-04,167693,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
i'm so tired...,"Lauv, Troye Sivan",~how i'm feeling~,2020-03-06,162586,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
Make It Right (feat. Lauv),"BTS, Lauv",Make It Right (feat. Lauv),2019-10-18,226321,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
Phone Numbers,"Dominic Fike, Kenny Beats",Phone Numbers,2019-07-04,146826,https://open.spotify.com/track/3f9Mzvd3URfbbIJBX4pz9Z
Without You (feat. Sandro Cavazza),"Avicii, Sandro Cavazza",AVĪCI (01),2017-08-10,181672,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
Fuck Apologies. (feat. Wiz Khalifa),"JoJo, Wiz Khalifa",Mad Love. (Deluxe),2016-10-14,195413,https://open.spotify.com/track/7AVF7kutqdQyamkw6q4d7x
I Miss You,Thundamentals,I Love Songs,2018-09-21,205255,https://open.spotify.com/track/5qJg8UTHlqGENn1OX0SwV9
hot girl bummer,blackbear,hot girl bummer,2019-08-23,185093,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
Sleepwalking,Bring Me The Horizon,Sempiternal (Expanded Edition),2013-04-01,230093,https://open.spotify.com/track/0gchQwxmBWj5no8NJ8b2yH
Rehab,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,294720,https://open.spotify.com/track/5X3ahLXhOw16BR09GjYPUT
Stranger (feat. Elliphant),"Peking Duk, Elliphant",Stranger (feat. Elliphant),2016-10-21,206393,https://open.spotify.com/track/0jVPEBd4wyHupkTHwzQRyc
There for You,"Martin Garrix, Troye Sivan",There for You,2017-05-26,221904,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
Untouched,The Veronicas,Hook Me Up,2007-10-30,255360,https://open.spotify.com/track/0KlahhzNb98zyN83Vwae0l
Glorious (feat. Skylar Grey),"Macklemore, Skylar Grey",Glorious (feat. Skylar Grey),2017-06-15,220454,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2012-10-22,313786,https://open.spotify.com/track/40wUM3LFZOlUcZfxEIZrYK
Cinema,"Benny Benassi, Gary Go",Electroman,2011-06-07,183230,https://open.spotify.com/track/4jKeYH0Gwq2PE3YYSClzM9
No More Friends (with Oli Sykes of Bring Me The Horizon),"Olivia O'Brien, Oli Sykes, Bring Me The Horizon",No More Friends,2021-06-10,193376,https://open.spotify.com/track/5jbk17nRpXXvzGXPXjm3uW
My Tears Are Becoming A Sea,M83,"Hurry Up, We're Dreaming",2011-10-14,151826,https://open.spotify.com/track/07FIEeQq6qbnZR8MLvIXfh
Dusk Till Dawn (feat. Sia) - Radio Edit,"ZAYN, Sia",Dusk Till Dawn (feat. Sia) [Radio Edit],2017-09-07,239000,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
Sunset Lover,Petit Biscuit,Sunset Lover,2015,237792,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
Boy With Luv (feat. Halsey),"BTS, Halsey",MAP OF THE SOUL : PERSONA,2019-04-12,229773,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
Life's A Mess (feat. Halsey),"Juice WRLD, Halsey",Legends Never Die,2020-07-10,202193,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
Then What,Illy,Then What,2019-05-22,181466,https://open.spotify.com/track/5FfZ40feVmKy7AAcVMTgaG
WITHOUT YOU (with Miley Cyrus),"The Kid LAROI, Miley Cyrus",WITHOUT YOU (with Miley Cyrus),2021-04-30,161384,https://open.spotify.com/track/1EHUQesfVKwbthtNcpBi9g
STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),2021-07-09,141805,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20
Heat Waves,Glass Animals,Dreamland (+ Bonus Levels),2020-08-06,238805,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
Nice For What,Drake,Scorpion,2018-06-29,210746,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
Nights With You,MØ,Nights With You,2017-04-21,197494,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t
Treat You Better,Shawn Mendes,Illuminate (Deluxe),2017-04-20,187973,https://open.spotify.com/track/3FlSyheHttoFTqcN7Hhif8
Freaks,Surf Curse,Freaks,2021-05-15,147062,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
Still Don't Know My Name,Labrinth,Euphoria (Original Score from the HBO Series),2019-10-04,153294,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
Cigarette Daydreams,Cage The Elephant,Melophobia,2013-10-08,208760,https://open.spotify.com/track/0lkQOB949M2gLyut86aJ1b
Replay,Zendaya,Zendaya,2013-01-01,209186,https://open.spotify.com/track/7d1CFwrBmH34gmS0Hkbfbt
Believer,Imagine Dragons,Evolve,2017-06-23,204346,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
Fragile,"Kygo, Labrinth",Fragile,2016-03-18,230961,https://open.spotify.com/track/0L6UCE1Y0KX3MF2AtxlntI
Free (feat. Emeli Sandé),"Rudimental, Emeli Sandé",Home (Deluxe Edition),2013-04-29,216101,https://open.spotify.com/track/6jYIc1aO9W3W5RYOVFL10c
Happier Than Ever,Billie Eilish,Happier Than Ever,2021-07-30,298899,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
Like I Can,Sam Smith,In The Lonely Hour,2014-05-26,167065,https://open.spotify.com/track/2TeLIzFBe3hxkPR5FIQZut
Mirror,"Lil Wayne, Bruno Mars",Tha Carter IV (Deluxe),2011-01-01,228093,https://open.spotify.com/track/6MreoQf8oixWI2xRcw3Fv1
Live Your Life,"T.I., Rihanna",Paper Trail,2008-09-07,338853,https://open.spotify.com/track/3jlbL2OTD5YmIunYzgQTAN
Run This Town,"JAY-Z, Rihanna, Kanye West",The Blueprint 3,2009-09-08,267520,https://open.spotify.com/track/7LR85XLWw2yXqKBSI5brbG
Lighters,"Bad Meets Evil, Bruno Mars",Hell: The Sequel (Deluxe),2011-01-01,303813,https://open.spotify.com/track/5zpDHEU12zATwLGvozxPw2
Replay,Iyaz,Replay,2009-08-18,182306,https://open.spotify.com/track/4E5P1XyAFtrjpiIxkydly4
"Basketball (feat. Jermaine Dupri, Fabolous & Fundisha)","Bow Wow, Jermaine Dupri, Fabolous, Fundisha",Music From The Motion Picture Like Mike,2002-06-04,198373,https://open.spotify.com/track/2SrXt0JJEX9PfVSZuJ6dqg
Best Love Song,T-Pain,Revolver (Expanded Edition),2011-12-06,195986,https://open.spotify.com/track/4CHLYbx8NB1LUn5WqT0SzV
you broke me first,Tate McRae,you broke me first,2020-04-17,169265,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
I Lived,OneRepublic,Native,2013-01-01,234546,https://open.spotify.com/track/3IQF4xCQUPicbA4hWfTxPo
Somebody Like You,Keith Urban,Golden Road,2002-01-01,323040,https://open.spotify.com/track/0b9djfiuDIMw1zKH6gV74g
I Like Me Better,Lauv,I Like Me Better,2017-05-19,197436,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
What You've Done to Me,Samantha Jade,Samantha Jade,2012-12-07,212960,https://open.spotify.com/track/0xpEgKosAcAsNHbqOq5bo7
Rolling in the Deep,Adele,21,2011-01-24,228093,https://open.spotify.com/track/4OSBTYWVwsQhGLF9NHvIbR
traitor,Olivia Rodrigo,SOUR,2021-05-21,229226,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
Who Knew - Edit,P!nk,I'm Not Dead,2006-04-04,208493,https://open.spotify.com/track/2hns6Dv29Yrg68AVTJiAyA
I GUESS I'M IN LOVE,Clinton Kane,I GUESS I'M IN LOVE,2021-08-20,204093,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
Love In The Dark,Adele,25,2015-11-20,285935,https://open.spotify.com/track/0DuWDLjriRPjDRoPgaCslY
Missing Piece,Vance Joy,Missing Piece,2021-05-21,217408,https://open.spotify.com/track/0YYg6U1Yrd4UjnG5iVhiXh
Break Up In A Small Town,Sam Hunt,Montevallo,2014-10-24,229880,https://open.spotify.com/track/7aftSOGSOpSoIlVAQVBb71
Tequila,Dan + Shay,Tequila,2018-01-10,195986,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
Brother,Matt Corby,Into The Flame,2011-01-01,254213,https://open.spotify.com/track/5KrdYQS4U1Emzer8QShBE7
The Thrill,"Wiz Khalifa, Empire Of The Sun",The Thrill,2020-11-11,234333,https://open.spotify.com/track/4wqzOaLxiCRy2Et8tRyNSX
Meet Me Halfway,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [International Version],2009-01-01,284373,https://open.spotify.com/track/0fXQkrDzvDQiZW4sxSkRUl
Shy Ronnie 2: Ronnie & Clyde,"The Lonely Island, Rihanna",Turtleneck & Chain (Explicit Version),2011-01-01,146506,https://open.spotify.com/track/1JT55KoXuhtYy5BeKNAeC0
I'm On A Boat,"The Lonely Island, T-Pain",Incredibad,2009,156266,https://open.spotify.com/track/3IQSYqnKsCTMLWn2xE3HFT
Don't Stop 'Til You Get Enough,Michael Jackson,Off the Wall,1979-08-10,365466,https://open.spotify.com/track/46eu3SBuFCXWsPT39Yg3tJ
24/5,Mimi Webb,24/5,2021-09-10,158220,https://open.spotify.com/track/1A6gT680oQr98VtDkNzys7
Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version),2021-09-17,220433,https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL
Crazier,Taylor Swift,Hannah Montana The Movie,2009-01-01,191946,https://open.spotify.com/track/5vyxXfD5gLlyPxGZMEjtmd
Make It To Me,Sam Smith,In The Lonely Hour (Deluxe),2014-01-01,162732,https://open.spotify.com/track/3EBdDNM1VcD8d8mJJEYIcJ
Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2021-04-09,235766,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,Good Morning Revival,2008-05-20,244000,https://open.spotify.com/track/6BLLQndvA0rLbLcIZmuuEJ
Te Amo,Rihanna,Rated R,2009-11-20,208426,https://open.spotify.com/track/4YYHgF9dWyVSor0GtrBzdf
On The Floor,"Jennifer Lopez, Pitbull",Love?,2011-04-29,284866,https://open.spotify.com/track/3C0nOe05EIt1390bVABLyN
THATS WHAT I WANT,Lil Nas X,MONTERO,2021-09-17,143901,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
24K Magic,Bruno Mars,24K Magic,2016-11-17,225983,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
In My Feelings,Drake,Scorpion,2018-06-29,217925,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
Watermelon Sugar,Harry Styles,Fine Line,2019-12-13,174000,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
Safe And Sound,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),2013,192789,https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb
Shivers,Ed Sheeran,Shivers,2021-09-10,207853,https://open.spotify.com/track/6bQfNiqyCX7UaQSvVVGo4I
Levitating (feat. DaBaby),"Dua Lipa, DaBaby",Future Nostalgia,2020-03-27,203064,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
Dancing in the Moonlight (feat. NEIMY),"Jubël, NEIMY",Dancing In The Moonlight (feat. NEIMY),2018-09-07,164009,https://open.spotify.com/track/4Vs8RLrUdDXeaZbNeIOrtn
WILD,"Troye Sivan, Alessia Cara",Blue Neighbourhood (Deluxe),2015-12-09,219491,https://open.spotify.com/track/0xexXKZ1CAIrNHhTUX5Qkh
Cheap Thrills,Sia,This Is Acting,2016-01-29,211666,https://open.spotify.com/track/6P4DcGPAqhBz8HrTrwPNNh
You Know You Like It,"DJ Snake, AlunaGeorge",You Know You Like It,2014-10-14,247266,https://open.spotify.com/track/57kR5SniQIbsbVoIjjOUDa
Let Me Love You,"DJ Snake, Justin Bieber",Encore,2016-08-05,205946,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",FourFiveSeconds,2015-01-24,188238,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y
She Knows (feat. Amber Coffman & Cults),"J. Cole, Cults, Amber Coffman",Born Sinner (Deluxe Version),2013-06-18,296520,https://open.spotify.com/track/0Fs9cdPDhptWEDJmiCbkEW
Water Under the Bridge,Adele,25,2015-11-20,240439,https://open.spotify.com/track/2DRMuw0U0QbkVQxWxdJV3M
Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,220734,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
21 Grams,"Thundamentals, Hilltop Hoods",Everyone We Know,2017-02-10,241466,https://open.spotify.com/track/1yrC5h2euZWZjXRuom71Yn
Animals,Maroon 5,V,2014-09-02,231013,https://open.spotify.com/track/2bL2gyO6kBdLkNSkxXNh6x
Good Old Days (feat. Kesha),"Macklemore, Kesha",GEMINI,2017-09-22,240506,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",reputation Stadium Tour Surprise Song Playlist,2017-11-09,247160,https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y
Ribs,Lorde,Pure Heroine (Extended),2013-01-01,258969,https://open.spotify.com/track/0TEekvXTomKt3hdXDZxxeW
Nobody To Love - Extended Mix,Sigma,Nobody To Love,2014-01-01,252342,https://open.spotify.com/track/3O3F0ZKmxxMdgYm1rw0jaN
The Spins,Mac Miller,K.I.D.S.,2010-08-13,195873,https://open.spotify.com/track/51pshtuYkgUQnt5huMPbKL
Poison,Rita Ora,Poison,2015-05-18,202906,https://open.spotify.com/track/73ucpKq91TuejrLHgzDNHK
Don't Hold Your Breath,Nicole Scherzinger,Killer Love,2011-01-01,197440,https://open.spotify.com/track/7pAq1IXYZpL42HchCminu6
"Hold On, We're Going Home",Pia Mia,The Gift,2014-01-01,181600,https://open.spotify.com/track/6fhWH0doyn7cSOgjgsuLPh
Talking Body,Tove Lo,Queen Of The Clouds,2014-09-24,238426,https://open.spotify.com/track/7cgu4JBW3hq1GwTM1ilkKQ
National Anthem,Lana Del Rey,Born To Die (Bonus Track Version),2012-01-30,230533,https://open.spotify.com/track/1F96ZPH8sMhxRg0E8Nyzev
Teardrops,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,2020-10-30,215003,https://open.spotify.com/track/3WATWS2Ywo5HeHtG0bE2iZ
Pursuit Of Happiness (Nightmare),"Kid Cudi, MGMT, Ratatat",Man On The Moon: The End Of Day (Int'l Version),2009-01-01,295293,https://open.spotify.com/track/4kTLpAbhuEGHAAdDjOIWaa
You & Me - Flume Remix,"Disclosure, Eliza Doolittle, Flume",Settle (Special Edition),2013-06-03,282812,https://open.spotify.com/track/3W2ZcrRsInZbjWylOi6KhZ
Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",ASIN9NE,2021-10-08,219802,https://open.spotify.com/track/6M47gaKejso9772SKTa3yH
Your Song,Ellie Goulding,Lights 10,2020-02-26,191826,https://open.spotify.com/track/6XKS2RPVpBGvF7Qn7FffFx
Seventeen Going Under,Sam Fender,Seventeen Going Under,2021-07-07,302360,https://open.spotify.com/track/1Dp7ASSZVVOPJ85VdLpjOX
Josslyn - Demo,Olivia O'Brien,Josslyn,2020-05-15,169411,https://open.spotify.com/track/02CR9rag6hSFz795H2BJIo
All We Got (feat. KIDDO),"Robin Schulz, KIDDO",All We Got (feat. KIDDO),2020-10-16,190218,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",The Lockdown Sessions,2021-10-22,202735,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
abcdefu,GAYLE,abcdefu,2021-08-13,168601,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
DiE4u,Bring Me The Horizon,DiE4u,2021-09-16,207141,https://open.spotify.com/track/2gT72HL4Y84K2Mle3miAMJ
Love Tonight (David Guetta Remix Edit),"Shouse, David Guetta",Love Tonight (David Guetta Remix),2021-06-11,158095,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
Happier Than Ever - Edit,Billie Eilish,Happier Than Ever (Edit),2021-07-28,151444,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
Love You Long Time,Black Eyed Peas,The Beginning,2010-01-01,225080,https://open.spotify.com/track/5PdnrnroNNd7n3AOqvv4hD
Va Va Voom,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe Edition),2012-04-03,183560,https://open.spotify.com/track/48hikmWgsyTCMfwmlTDIxL
Starships,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe Edition),2012-04-03,210613,https://open.spotify.com/track/1UgW0l9aia2l4SjQSGwF2q
Bed (feat. Ariana Grande),"Nicki Minaj, Ariana Grande",Queen,2018-08-10,189533,https://open.spotify.com/track/2Gyfmw1w1RpMyjBFe1784y
Paper Loving,Christopher Martin,Paper Loving,2011-05-27,213453,https://open.spotify.com/track/49z1D7SRFdS64UGaTNdAzW
Cyber Sex,Doja Cat,Hot Pink,2019-11-07,165733,https://open.spotify.com/track/1ghvzmzpx2nnrbx7wtpMgo
Like That (feat. Gucci Mane),"Doja Cat, Gucci Mane",Hot Pink,2019-11-07,163173,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
First Class,Jack Harlow,First Class,2022-04-08,173947,https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc
Physical,Dua Lipa,Future Nostalgia,2020-03-27,193829,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
Don't Leave,"Snakehips, MØ",Don't Leave,2017-01-06,214693,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92
Hoedown Throwdown,Miley Cyrus,Hannah Montana The Movie,2009-01-01,181013,https://open.spotify.com/track/6ntkwU1MhehTKgx4BWxX3f
You'll Always Find Your Way Back Home,Hannah Montana,Hannah Montana The Movie,2009-01-01,224186,https://open.spotify.com/track/12wSL3tGk3MtbDEhfG7xy3
Motherlover,"The Lonely Island, Justin Timberlake",Turtleneck & Chain (Explicit Version),2011-01-01,169506,https://open.spotify.com/track/2zpQ30BpR6teeCeivQoo5p
Dirty Sexy Money (feat. Charli XCX & French Montana),"David Guetta, AFROJACK, Charli xcx, French Montana",Dirty Sexy Money (feat. Charli XCX & French Montana),2017-11-02,172687,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
Still into You,Paramore,Paramore,2013-04-05,216013,https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d
About Damn Time,Lizzo,About Damn Time,2022-04-14,191822,https://open.spotify.com/track/1PckUlxKqWQs3RlWXVBLw3
Truth Hurts,Lizzo,Cuz I Love You (Super Deluxe),2019-04-19,173325,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
Good as Hell,Lizzo,Cuz I Love You (Super Deluxe),2019-04-17,159735,https://open.spotify.com/track/6KgBpzTuTRPebChN0VTyzV
Gives You Hell,The All-American Rejects,When The World Comes Down,2008-01-01,213106,https://open.spotify.com/track/6ihL9TjfRjadfEePzXXyVF
Say So,Doja Cat,Hot Pink,2019-11-07,237893,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),2020-05-01,206220,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
Best Night,Justice Crew,Live By The Words,2012,215786,https://open.spotify.com/track/0ZShFfdyPtOTgLkUr8a4pa
Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",Blurred Lines,2013-01-01,263826,https://open.spotify.com/track/1Mcvh7MbbjIoU6JYqSHq0l
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Pharrell Williams, Nile Rodgers, Thomas Bangalter, Guy-Manuel de Homem-Christo, Daft Punk",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19,248413,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof
Cheap Thrills (feat. Sean Paul),"Sia, Sean Paul",This Is Acting (Deluxe Version),2016-10-21,224493,https://open.spotify.com/track/2ONIJ40u0Attbm3miIIpNO
The Greatest (feat. Kendrick Lamar),"Sia, Kendrick Lamar",This Is Acting (Deluxe Version),2016-10-21,210226,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
Whatever It Takes,Imagine Dragons,Evolve,2017-06-23,201240,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
Radioactive,Imagine Dragons,Night Visions,2012-09-04,186813,https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp
Youngblood,5 Seconds of Summer,Youngblood (Deluxe),2018-06-15,203417,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Spider-Man: Into the Spider-Verse (Deluxe Edition / Soundtrack From & Inspired By The Motion Picture),2019-02-22,158040,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
Battle Scars (feat. Lupe Fiasco),"Guy Sebastian, Lupe Fiasco",Armageddon,2012-10-15,250080,https://open.spotify.com/track/0J7385nYIZSg34lfJnFjT9
SOS (feat. Aloe Blacc),"Avicii, Aloe Blacc",TIM,2019-06-06,157202,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
Fireflies,Owl City,Ocean Eyes,2009-01-01,228346,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ
Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),2015-11-13,192120,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
Lips Are Movin,Meghan Trainor,Title (Deluxe),2015-01-09,182666,https://open.spotify.com/track/6gj08XDlv9Duc2fPOxUmVD
Faded,Alan Walker,Different World,2018-12-14,212106,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
Rude Boy,Rihanna,Rated R,2009-11-20,222920,https://open.spotify.com/track/60jzFy6Nn4M0iD1d94oteF
